coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,hype,risk,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
aphelion,15 Nov 2017,7 Dec 2017,22.0,182.0,12,fintech,12,4780661.0,6733325.0,0.71,0.2,14016,0,14365,N/A,N/A,0.456,63598,0.25,1.96,3.93,3.93,-0.385,nan,0.015,nan
polis,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,355546,0.09,0.01,0.1,0.1,-0.388,nan,-0.001,nan
everus,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,7499,0.19,-0.02,-0.35,-0.35,0.162,nan,-0.002,nan
rubycoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,270,0.22,0.16,2.49,2.49,0.1,nan,0.014,nan
hacken,31 Oct 2017,30 Nov 2017,30.0,189.0,2,blockchain,8,70000002.0,N/A,N/A,1.0,1936,0,9264,0.74,N/A,5.77,320959,0.16,0.07,1.05,1.05,0.094,nan,0.007,nan
friendz,1 Mar 2018,20 Mar 2018,19.0,79.0,6,fintech,18,13754758.0,50943548.0,0.27,0.067,69709,0,55259,0.6,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
paragon,15 Sep 2017,15 Oct 2017,30.0,235.0,1,other,12,6000000.0,100000000.0,0.06,1.0,3803,0,N/A,N/A,N/A,-0.35,284896,-0.16,0.01,0.14,0.14,-0.163,nan,0.0,nan
sibcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,15,0.03,0.1,1.55,1.55,-0.154,nan,0.011,nan
rivetz,10 Aug 2017,10 Sep 2017,31.0,270.0,1,saas,16,18653920.0,20057978.0,0.93,0.89,1587,0,9726,0.5,N/A,-0.446,31436,-0.0,-0.04,-0.59,-0.59,-0.004,nan,0.007,nan
etheroll,13 Feb 2017,27 Feb 2017,14.0,465.0,12,other,N/A,36349723.0,N/A,N/A,0.07,N/A,0,2151,N/A,N/A,15.857,33962,0.21,0.13,2.02,2.02,-4.492,nan,2.548,nan
mark.space,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
zap,21 Oct 2017,20 Nov 2017,30.0,199.0,7,blockchain,23,2827944.0,31421600.0,0.09,0.19,130,0,N/A,N/A,N/A,4.059,899137,-0.1,-0.06,-1.01,-1.01,-0.274,nan,-0.007,nan
locktrip,29 Oct 2017,30 Nov 2017,32.0,189.0,5,other,20,4000000.0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
rise,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,42224,0.18,0.03,0.47,0.47,0.061,nan,0.016,nan
bitclave,29 Nov 2017,29 Nov 2017,0.0,190.0,1,saas,19,25547000.0,25547000.0,1.0,0.1,10619,0,22655,0.66,N/A,0.505,957302,0.12,-0.01,-0.23,-0.23,-0.003,nan,-0.003,nan
databits,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,87,0.47,0.31,4.88,4.88,-0.148,nan,0.009,nan
global-curren...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
newyorkcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,66,0.25,0.12,1.98,1.98,3.934,nan,0.391,nan
clams,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,80,-0.01,0.03,0.44,0.44,-0.094,nan,0.009,nan
polyswarm,20 Feb 2018,22 Mar 2018,30.0,77.0,1,saas,7,25940000.0,49884615.0,0.52,0.0165,7656,0,16,0.72,N/A,-0.643,25413,0.41,3.28,6.56,6.56,-0.028,nan,0.009,nan
axpire,8 Jan 2018,12 Jan 2018,4.0,146.0,1,other,15,20000000.0,20000000.0,1.0,0.1,8084,0,6428,0.44,N/A,0.324,292608,-0.23,-0.15,-2.36,-2.36,-0.598,nan,-0.008,nan
pareto-network,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,90088,0.2,-0.05,-0.74,-0.74,-0.323,nan,0.005,nan
lomocoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,24527,-0.03,0.04,0.6,0.6,-0.132,nan,0.026,nan
get-protocol,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,92849,-0.16,-0.0,-0.03,-0.03,0.188,nan,0.003,nan
nebula-ai,31 Mar 2018,20 Apr 2018,20.0,48.0,1,other,20,5874054.0,17800164.0,0.33,0.0059,5475,0,1404,N/A,N/A,1.039,155134,-0.01,-0.07,-0.15,-0.15,-0.385,nan,-0.006,nan
myriad,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,67637,-0.13,0.05,0.84,0.84,-0.053,nan,0.009,nan
sharex,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,353,0,N/A,N/A,N/A,0.0,2610280,-0.17,-0.11,-1.69,-1.69,0.135,nan,0.003,nan
nexium,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,39,0.14,0.22,3.54,3.54,-0.112,nan,0.012,nan
domraider,12 Sep 2017,9 Oct 2017,27.0,241.0,5,saas,33,67200000.0,67200000.0,1.0,0.12,356,0,152,0.62,N/A,-0.461,13888,0.02,0.09,1.36,1.36,-0.034,nan,0.006,nan
matryx,13 Sep 2017,12 Oct 2017,29.0,238.0,1,saas,15,1984347.0,9019759.0,0.22,0.29,1533,0,109,0.22,N/A,1.498,1031,0.21,0.11,1.8,1.8,-0.223,nan,0.018,nan
bitsend,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4409,0.15,0.14,2.16,2.16,0.14,nan,0.052,nan
dubaicoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,169,0.26,0.28,4.42,4.42,-0.047,nan,0.037,nan
rebl,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1072350,-0.18,-0.12,-1.98,-1.98,0.134,nan,-0.004,nan
shipchain,N/A,N/A,N/A,N/A,12,other,29,30000000.0,30000000.0,1.0,0.34,29874,0,130,0.44,N/A,-0.16,49895,-0.41,-0.07,-1.13,-1.13,-0.393,nan,-0.013,nan
russian-miner...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
fluz-fluz,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,22868,0.07,0.06,0.99,0.99,-0.514,nan,0.006,nan
deviantcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,20697,0.55,4.33,8.67,8.67,0.135,nan,0.033,nan
elixir,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,230357,0.29,0.16,2.48,2.48,-0.092,nan,0.025,nan
morpheus-labs,N/A,N/A,N/A,N/A,12,blockchain,N/A,9600000.0,10105263.0,0.95,0.1,3241,0,N/A,N/A,N/A,-0.184,488558,-0.21,-1.7,-3.4,-3.4,-0.031,nan,-0.01,nan
zoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,1304,0,N/A,N/A,N/A,0.0,99,-0.26,-0.04,-0.69,-0.69,-0.582,nan,0.078,nan
bitdegree,1 Dec 2017,29 Dec 2017,28.0,160.0,5,social services,22,22127834.0,22127834.0,1.0,0.08,16926,0,20212,0.72,N/A,5.711,693702,-0.2,0.05,0.79,0.79,-1.014,nan,0.01,nan
cvcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2595,0.18,0.15,2.4,2.4,0.038,nan,0.053,nan
rentberry,5 Dec 2017,28 Feb 2018,85.0,99.0,7,real estate,25,27500000.0,29891304.0,0.92,0.35,14692,0,19994,N/A,N/A,-0.806,294933,0.23,1.86,3.71,3.71,-0.408,nan,0.005,nan
swarm-city,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,467,0.25,0.22,3.57,3.57,-0.199,nan,0.023,nan
nimiq-exchang...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
musicoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,20112,0.28,0.21,3.28,3.28,-0.079,nan,0.018,nan
flixxo,24 Oct 2017,24 Nov 2017,31.0,195.0,10,saas,5,4731021.0,12130823.0,0.39,0.12,3719,0,6216,0.6,N/A,-0.038,106293,-0.04,0.17,2.66,2.66,0.063,nan,0.011,nan
naviaddress,1 Mar 2018,31 Mar 2018,30.0,68.0,7,saas,6,16900000.0,20119048.0,0.84,0.05,99988,0,199,0.38,N/A,-0.518,194240,-0.51,-0.89,-1.77,-1.77,2.738,nan,-0.021,nan
neoscoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,6474,0.19,-0.01,-0.11,-0.11,-0.141,nan,0.016,nan
investfeed,23 Jul 2017,7 Aug 2017,15.0,304.0,1,saas,11,3400000.0,N/A,N/A,0.0,N/A,0,N/A,N/A,N/A,0.0,78892,0.1,0.1,1.55,1.55,-0.334,nan,0.011,nan
okcash,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,321,0.08,0.17,2.72,2.72,-0.017,nan,0.023,nan
patientory,31 May 2017,3 Jun 2017,3.0,369.0,1,saas,6,7200000.0,10285714.0,0.7,0.1,N/A,0,N/A,N/A,N/A,6.165,3256,0.08,0.09,1.41,1.41,-0.049,nan,0.007,nan
playkey,1 Nov 2017,1 Dec 2017,30.0,188.0,2,entertainment,16,10512361.0,105123610.0,0.1,1.76,10010,0,9880,0.76,N/A,-0.682,9317,0.43,0.13,2.14,2.14,-0.214,nan,0.01,nan
pinkcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,291,0,N/A,N/A,N/A,0.0,821,0.32,0.2,3.21,3.21,0.045,nan,0.015,nan
effect.ai,N/A,N/A,N/A,N/A,12,other,N/A,13591090.0,18366338.0,0.74,0.0705,20768,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
atn,27 Apr 2018,20 May 2018,23.0,18.0,12,saas,15,N/A,N/A,N/A,N/A,15490,0,4727,N/A,N/A,0.0,603047,0.18,-0.01,-0.09,-0.09,-0.052,nan,-0.004,nan
xpa,N/A,N/A,N/A,N/A,12,saas,N/A,N/A,N/A,N/A,N/A,N/A,0,355,N/A,N/A,0.0,16764,0.05,0.18,2.83,2.83,-0.202,nan,0.021,nan
golos,30 Oct 2016,02 Dec 2016,33.0,552.0,12,telecommunications,N/A,N/A,N/A,N/A,0.1,N/A,0,N/A,N/A,N/A,10.7,701,-0.08,-0.01,-0.14,-0.14,-0.106,nan,0.007,nan
stealth,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,66007,0.21,0.2,3.18,3.18,-0.23,nan,0.015,nan
dynamic,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,5940,0.09,0.09,1.5,1.5,0.039,nan,0.009,nan
pandacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,62,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
napoleonx,N/A,N/A,N/A,N/A,12,fintech,N/A,13951976.0,18357863.0,0.76,0.87,6501,0,N/A,N/A,N/A,-0.689,20199,0.05,0.09,1.49,1.49,0.075,nan,0.009,nan
faceter,15 Feb 2018,30 Mar 2018,43.0,69.0,11,other,9,28610352.0,40871931.0,0.7,0.0349,2083,0,51,N/A,N/A,-0.43,135291,-0.37,-0.64,-1.28,-1.28,-1.579,nan,0.0,nan
bulwark,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,112613,0.36,0.16,2.5,2.5,-0.213,nan,0.003,nan
gambit,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,5960,0.04,0.12,1.95,1.95,0.052,nan,0.011,nan
bee-token,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1107220,-0.42,-0.08,-1.27,-1.27,-0.25,nan,-0.011,nan
icos,15 Aug 2017,15 Sep 2017,31.0,265.0,2,blockchain,23,14600000.0,N/A,N/A,44.38,1821,0,5011,0.7,N/A,0.034,15683,0.1,0.05,0.76,0.76,-0.177,nan,0.002,nan
nper,19 Jan 2018,31 Jan 2018,12.0,127.0,8,saas,15,N/A,N/A,N/A,0.2,N/A,0,6340,N/A,N/A,0.679,4371660,-0.23,-1.85,-3.7,-3.7,-0.475,nan,-0.022,nan
espers,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,2957,0.33,0.17,2.64,2.64,-0.185,nan,0.101,nan
novacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,-0.05,-0.08,-1.27,-1.27,0.028,nan,0.002,nan
hubii-network,17 Aug 2017,31 Aug 2017,14.0,280.0,7,telecommunications,15,7130256.0,50930400.0,0.14,0.39,1261,0,4607,N/A,N/A,-0.493,23209,0.18,0.13,2.06,2.06,0.185,nan,0.031,nan
profile-utili...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
sprouts,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,477,0,N/A,N/A,N/A,0.0,132,0.14,0.15,2.43,2.43,7.644,nan,0.482,nan
foldingcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,4,0.26,0.16,2.51,2.51,0.036,nan,0.032,nan
cargox,23 Jan 2018,4 Mar 2018,40.0,95.0,5,fintech,10,6766164.0,6975427.0,0.97,N/A,5716,0,4993,0.5,N/A,0.0,1317180,-0.06,-0.17,-2.62,-2.62,-0.283,nan,-0.006,nan
travala,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,46446,1.05,1.82,3.65,3.65,-0.948,nan,0.021,nan
heat,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
encrypgen,1 Jun 2017,18 Jul 2017,47.0,324.0,1,saas,7,10000005.0,N/A,N/A,0.03,N/A,0,4664,N/A,N/A,0.928,22870,0.44,0.24,3.78,3.78,-0.128,nan,0.024,nan
connectjob,12 Feb 2018,30 Apr 2018,77.0,38.0,7,saas,24,10437623.0,11997268.0,0.87,N/A,7817,0,6355,0.62,N/A,0.0,173329,-0.35,-2.76,-5.52,-5.52,0.116,nan,-0.01,nan
hollywoodcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,1043310,0.03,-0.1,-1.54,-1.54,0.104,nan,-0.005,nan
spectiv,8 Dec 2017,31 Dec 2017,23.0,158.0,1,entertainment,8,7605767.0,10563565.0,0.72,0.5,N/A,0,3289,0.56,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
xaurum,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,38,0,N/A,N/A,N/A,0.0,3753,0.28,0.16,2.47,2.47,-0.257,nan,0.008,nan
energycoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,644,0.13,0.2,3.13,3.13,0.081,nan,0.018,nan
coinfi,8 Feb 2018,18 Feb 2018,10.0,109.0,3,saas,15,15000000.0,15000000.0,1.0,0.15,19379,0,4941,N/A,N/A,1.384,21603900,-0.18,-0.16,-2.59,-2.59,-0.189,nan,-0.009,nan
insurepal,16 Jan 2018,16 Jan 2018,0.0,142.0,5,saas,24,18000000.0,18000000.0,1.0,0.1,6468,0,6776,0.78,N/A,2.178,2442080,-0.2,-0.24,-3.87,-3.87,-0.234,nan,-0.013,nan
sphere,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,4,0,N/A,N/A,N/A,0.0,4520,0.25,0.17,2.65,2.65,0.658,nan,0.026,nan
snovio,30 Oct 2017,30 Nov 2017,31.0,189.0,2,fintech,13,2129106.0,10138600.0,0.21,0.01,19881,0,10459,0.44,N/A,-0.73,12041,0.48,0.23,3.71,3.71,0.032,nan,0.031,nan
adbank,15 Dec 2017,14 Jan 2018,30.0,144.0,1,saas,5,13962900.0,13962900.0,1.0,0.05,6612,0,6131,0.64,N/A,-0.167,1033600,-0.14,-0.15,-2.44,-2.44,-0.303,nan,-0.004,nan
commerceblock,28 Nov 2017,19 Dec 2017,21.0,170.0,4,fintech,7,8820470.0,25201343.0,0.35,0.06,1760,0,260,N/A,N/A,-0.338,85105,0.17,1.32,2.64,2.64,-0.842,nan,0.006,nan
aidcoin,16 Jan 2018,1 Feb 2018,16.0,126.0,6,blockchain,36,18632900.0,18632900.0,1.0,0.52,4368,0,3122,N/A,N/A,0.545,1717320,-0.36,-0.23,-3.59,-3.59,-0.131,nan,-0.005,nan
blue-protocol,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
target-coin,15 Jul 2017,31 Aug 2017,47.0,280.0,12,blockchain,4,20711412.0,69038040.0,0.3,0.05,N/A,0,1625,0.4,N/A,-0.164,69996,0.03,0.09,1.46,1.46,-0.251,nan,0.021,nan
bitconnect,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,3,0,N/A,N/A,N/A,0.0,5978,0.41,0.34,5.42,5.42,-0.254,nan,0.016,nan
bounty0x,1 Dec 2017,15 Dec 2017,14.0,174.0,12,saas,8,1602927.0,1602927.0,1.0,0.04,6775,0,14519,N/A,N/A,0.899,1059090,0.37,0.13,2.06,2.06,0.684,nan,0.014,nan
u.cash,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
eztoken,N/A,N/A,N/A,N/A,12,saas,N/A,10450000.0,10450000.0,1.0,1.2,5045,0,N/A,N/A,N/A,0.275,235359,-0.35,-0.09,-1.46,-1.46,-0.711,nan,-0.006,nan
bezop,20 Dec 2017,10 Jan 2018,21.0,148.0,12,other,4,N/A,N/A,N/A,N/A,6597,0,N/A,0.22,N/A,0.0,281984,0.09,0.03,0.54,0.54,-0.266,nan,0.016,nan
idex-membership,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,187697,-0.17,-0.12,-1.84,-1.84,1.07,nan,0.002,nan
mktcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,298613,0.32,0.08,1.2,1.2,-0.017,nan,0.007,nan
wetrust,2 Mar 2017,14 Apr 2017,43.0,419.0,1,saas,9,4978366.0,N/A,N/A,0.06,N/A,5,10,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
debitum,N/A,N/A,N/A,N/A,5,fintech,N/A,17200000.0,17200000.0,1.0,0.13,13482,2,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
mysterium,30 May 2017,30 May 2017,0.0,373.0,1,saas,8,13325693.0,N/A,N/A,0.89,2678,0,11960,N/A,N/A,1.461,1632900,-0.13,0.03,0.43,0.43,-0.261,nan,0.002,nan
change,N/A,N/A,N/A,N/A,7,fintech,N/A,15963255.0,39908138.0,0.4,0.44,3895,0,N/A,N/A,N/A,-0.14,31236,-0.08,0.04,0.71,0.71,-0.018,nan,0.004,nan
stipend,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,714,0,N/A,N/A,N/A,0.0,44388,-0.16,0.08,1.19,1.19,-0.161,nan,0.008,nan
goldcoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,0.0,-0.29,0.12,1.93,1.93,0.005,nan,0.013,nan
jet8,28 Feb 2018,14 Mar 2018,14.0,85.0,7,telecommunications,51,32700000.0,35934066.0,0.91,0.0974,29228,0,2064,N/A,N/A,-0.683,871036,-0.47,-0.03,-0.4,-0.4,0.377,nan,-0.002,nan
fidelium,26 Feb 2018,26 Mar 2018,28.0,73.0,1,fintech,18,10000000.0,47619048.0,0.21,-0.07,N/A,0,2462,0.36,N/A,-4.111,76937,-0.05,-0.37,-0.75,-0.75,-0.161,nan,-0.019,nan
pluton,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,3952,0.15,0.15,2.42,2.42,-0.287,nan,0.058,nan
life,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,509584,0.19,0.23,3.59,3.59,-0.622,nan,0.061,nan
devery,18 Jan 2018,19 Jan 2018,1.0,139.0,12,ecommerce,6,10000000.0,10000000.0,1.0,0.19,5265,0,2828,0.24,N/A,0.741,862413,-0.27,-0.13,-2.03,-2.03,0.287,nan,0.002,nan
digitex-futures,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,120854,-2.29,-3.96,-7.92,-7.92,-1.083,nan,-0.044,nan
worldcore,14 Oct 2017,15 Dec 2017,62.0,174.0,5,saas,14,25000000.0,100000000.0,0.25,0.1,3055,0,N/A,0.52,N/A,0.146,151573,0.41,0.14,2.23,2.23,0.072,nan,0.003,nan
ink-protocol,01 Feb 2018,28 Feb 2018,27.0,99.0,1,other,14,15000000.0,15000000.0,1.0,0.13,10279,0,4917,0.42,N/A,-0.303,280064,-0.21,-0.04,-0.66,-0.66,-0.226,nan,-0.005,nan
waves-communi...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
canyacoin,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,32408200,-0.18,-0.13,-2.03,-2.03,-0.69,nan,-0.017,nan
lendingblock,15 Apr 2018,22 Apr 2018,7.0,46.0,4,blockchain,6,10000000.0,10000000.0,1.0,0.02,7676,0,6160,0.4,N/A,0.548,458040,-0.24,-1.88,-3.76,-3.76,-0.435,nan,-0.025,nan
eroscoin,11 Oct 2017,15 Nov 2017,35.0,204.0,12,other,7,N/A,N/A,N/A,0.05,N/A,0,N/A,0.42,N/A,1.938,8548340,0.08,-0.07,-1.15,-1.15,0.01,nan,-0.003,nan
dovu,3 Oct 2017,17 Oct 2017,14.0,233.0,4,saas,6,6644682.0,28889922.0,0.23,0.11,129,0,N/A,0.54,N/A,-0.169,106502,0.09,0.14,2.24,2.24,0.297,nan,0.013,nan
helbiz,15 Feb 2018,4 Mar 2018,17.0,95.0,7,fintech,13,38646754.0,N/A,N/A,N/A,2110,0,39996,0.44,N/A,0.0,756160,0.16,1.31,2.61,2.61,0.493,nan,0.023,nan
zippie,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,514326,-0.14,-1.08,-2.17,-2.17,-0.131,nan,-0.012,nan
adshares,7 Jul 2017,12 Jan 2018,189.0,146.0,12,fintech,2,11900000.0,N/A,N/A,5.26,1131,0,2244,0.3,N/A,-0.927,7590,0.19,0.09,1.48,1.48,-0.025,nan,0.017,nan
circuits-of-v...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
gobyte,N/A,N/A,N/A,N/A,12,fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0.6,N/A,0.0,203238,0.29,0.2,3.24,3.24,-0.159,nan,0.004,nan
ip-exchange,28 Feb 2018,05 Mar 2018,5.0,94.0,12,other,N/A,7904319.0,9299199.0,0.85,0.0122,6363,0,N/A,0.48,N/A,-0.483,539393,0.11,0.07,1.08,1.08,0.163,nan,0.008,nan
alis,1 Sep 2017,1 Oct 2017,30.0,249.0,8,saas,5,3705000.0,37050000.0,0.1,0.15,N/A,0,1752,0.6,N/A,0.413,337890,0.2,0.18,2.92,2.92,-0.103,nan,0.008,nan
dero,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,229,0,N/A,N/A,N/A,0.0,205750,0.09,0.7,1.41,1.41,-0.289,nan,0.012,nan
local-world-f...,N/A,N/A,N/A,N/A,12,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
block-array,N/A,N/A,N/A,N/A,1,blockchain,N/A,14375000.0,14375000.0,1.0,0.26,4789,0,N/A,N/A,N/A,0.109,366253,-0.08,-0.11,-1.82,-1.82,-0.217,nan,-0.004,nan
