coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
ewa,9 Dec 2017,31 Dec 2017,22.0,327.0,2,other,9,1260000.0,N/A,N/A,0.0441,N/A,0,199,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gazecoin,10 Dec 2017,21 Dec 2017,11.0,337.0,9,other,15,6215827.0,34532372.0,0.18,0.35,N/A,0,2385,2.2,209.0,N/A,N/A,0.68,-0.96607,13104,0.044,0.151,2.401,2.37,0.455,4.521,0.012,0.011
globetrotter,15 Jan 2018,28 Feb 2018,44.0,268.0,1,other,5,N/A,400000000.0,N/A,0.2,N/A,0,245,N/A,N/A,N/A,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
guardium,3 May 2018,1 Jun 2018,29.0,175.0,1,other,4,N/A,N/A,N/A,0.2646,1384,0,355,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
h2sol,1 May 2018,31 May 2018,30.0,176.0,5,other,12,N/A,20000000.0,N/A,10.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hometoken,1 Oct 2017,31 Oct 2017,30.0,388.0,12,other,3,N/A,55000000.0,N/A,1.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
homni,26 Nov 2017,26 Dec 2017,30.0,332.0,3,other,9,N/A,N/A,N/A,0.25,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ibuildapp,6 Nov 2017,26 Dec 2017,50.0,332.0,2,other,10,1000000.0,10000000.0,0.1,2.59,N/A,0,3223,1.0,41.0,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iiottel,19 Mar 2018,19 May 2018,61.0,188.0,5,other,10,N/A,34000000.0,N/A,0.1,201,0,59,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
jboxcoin,8 Nov 2017,8 Dec 2017,30.0,350.0,1,other,6,N/A,N/A,N/A,0.2,74775,0,8487,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
litra,30 Aug 2017,30 Sep 2017,31.0,419.0,6,other,5,23500000.0,N/A,N/A,1.0,N/A,0,639,N/A,N/A,N/A,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medcash,1 Apr 2018,31 May 2018,60.0,176.0,3,other,11,N/A,55000000.0,N/A,0.5,N/A,0,935,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mir,9 Apr 2018,27 May 2018,48.0,180.0,12,other,25,2917120.0,97237333.0,0.03,0.8,91,0,49,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
multichainexchange,20 Aug 2018,20 Nov 2018,92.0,3.0,5,other,5,5000000.0,41666667.0,0.12,0.0549,8308,0,N/A,2.2,196.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
noxbox,1 Mar 2018,29 Mar 2018,28.0,239.0,2,other,4,4000000.0,4000000.0,1.0,0.1,N/A,0,2816,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
onegram,27 May 2017,24 Sep 2017,120.0,425.0,12,other,7,N/A,N/A,0.22,41.66,N/A,1,2468,2.6,212.0,N/A,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ophcrcoin,9 Apr 2018,31 Jul 2018,113.0,115.0,4,other,13,N/A,5600.0,N/A,0.2,161,0,5,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paytailor,20 Nov 2017,20 Dec 2017,30.0,338.0,5,other,9,N/A,N/A,N/A,1.02,N/A,0,88,N/A,N/A,N/A,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
perkscoin,25 Nov 2017,28 Feb 2018,95.0,268.0,1,other,12,N/A,N/A,N/A,0.73,N/A,0,1743,1.4,113.0,N/A,N/A,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pindify,20 Nov 2017,19 Feb 2018,91.0,277.0,5,other,9,18342000.0,N/A,N/A,1.175,N/A,0,1990,2.0,66.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rasputin,20 Jul 2017,29 Aug 2017,40.0,451.0,5,other,5,3027311.0,8181922.0,0.37,2.75,N/A,0,294,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
roboadvisorcoin,24 Nov 2017,24 Dec 2017,30.0,334.0,5,other,18,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sorbase,7 Dec 2017,6 Jan 2018,30.0,321.0,5,other,6,19438940.0,N/A,N/A,2.1,N/A,0,N/A,2.0,144.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tripally,18 Oct 2017,30 Nov 2017,43.0,358.0,7,other,10,56756.0,N/A,N/A,2.25,N/A,0,1588,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ucmg,16 Apr 2018,27 May 2018,41.0,180.0,1,other,6,N/A,55500000.0,0.05,0.5,42,0,301,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
westrendcoin,1 Jul 2018,1 Sep 2018,62.0,83.0,12,real estate,11,5118271.0,10035825.0,0.51,0.4,N/A,0,N/A,2.0,197.0,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
workpress,1 Jan 2018,31 Jan 2018,30.0,296.0,12,other,5,N/A,N/A,N/A,0.529,N/A,0,627,N/A,N/A,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zilla,25 Jan 2018,14 Feb 2018,20.0,282.0,7,other,5,N/A,15000000.0,N/A,0.75,N/A,0,3301,4.0,152.0,N/A,N/A,N/A,-0.89699,11905500,0.246,0.102,1.622,1.611,-0.798,-6.699,0.005,0.005
1apayment,20 Mar 2018,20 Apr 2018,31.0,217.0,6,fintech,10,N/A,28000000.0,N/A,0.7,N/A,0,1251,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
3d-token,1 Jan 2018,11 Feb 2018,41.0,285.0,4,other,18,11892381.0,N/A,N/A,0.4,123,0,N/A,2.0,29.0,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
abl,15 Apr 2018,15 May 2018,30.0,192.0,1,other,5,N/A,N/A,N/A,0.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
adelphoi,1 May 2017,31 May 2017,30.0,541.0,5,other,N/A,16723914.0,N/A,N/A,0.0295,N/A,0,3833,1.0,180.0,N/A,N/A,0.52,0.96031,73,0.002,0.043,0.683,0.669,0.358,2.68,0.043,0.042
affchain,16 Oct 2017,30 Oct 2017,14.0,389.0,2,other,6,N/A,29500000.0,N/A,0.4357,N/A,0,26,3.0,128.0,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arevalor,24 Sep 2018,15 Oct 2018,21.0,39.0,1,other,5,N/A,9536000.0,N/A,0.0596,338,0,N/A,1.0,59.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
authenticid,28 Nov 2017,24 Dec 2017,26.0,334.0,1,other,16,N/A,37500000.0,N/A,0.15,N/A,0,831,2.0,140.0,N/A,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitheum,23 Mar 2018,2 May 2018,40.0,205.0,12,other,6,N/A,2147.0,N/A,1.128,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitquence,28 Jun 2017,16 Jul 2017,18.0,495.0,1,other,10,1680433.0,1680433.0,1.0,0.0338,1983,1,337,N/A,N/A,N/A,N/A,N/A,11.65355,1299520,-0.395,-3.136,-6.272,-6.387,-0.014,-0.941,-0.033,-0.033
bolt,18 Sep 2018,22 Sep 2018,4.0,62.0,4,blockchain,29,9000000.0,12000000.0,0.75,0.0237,21790,0,1938,1.0,134.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
casagram,15 Nov 2017,15 Dec 2017,30.0,343.0,5,other,8,N/A,N/A,N/A,7.02,N/A,0,1039,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
charityspace,20 Apr 2018,31 May 2018,41.0,176.0,5,other,6,N/A,N/A,N/A,0.55,56,0,184,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
clickle,16 Dec 2017,23 Dec 2017,7.0,335.0,5,other,3,N/A,782000.0,N/A,0.23,N/A,0,157,N/A,N/A,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
compositecoin,1 Jul 2018,1 Aug 2018,31.0,114.0,2,other,5,N/A,10000000.0,N/A,1.0,N/A,0,406,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
corcom,1 Jan 2018,31 Jan 2018,30.0,296.0,1,other,8,N/A,13500000.0,N/A,21.162,N/A,0,64,N/A,N/A,N/A,N/A,0.52,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cottagecoin,1 Feb 2018,28 Feb 2018,27.0,268.0,5,other,9,N/A,N/A,N/A,1.41,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptum,17 Oct 2017,17 Nov 2017,31.0,371.0,5,other,7,13600.0,N/A,N/A,10.3652,N/A,0,238,1.0,124.0,N/A,N/A,0.2,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dacsee,31 May 2018,23 Jul 2018,53.0,123.0,12,other,9,31158537.0,N/A,N/A,0.06,1420,1,1142,1.7,220.0,N/A,N/A,N/A,-0.64895,72141,-0.442,-0.152,-2.42,-2.461,0.247,0.503,-0.012,-0.013
darcrus,21 Dec 2016,26 Dec 2016,5.0,697.0,12,other,3,29742.0,129313.0,0.23,0.02,2168,1,8994,1.6,89.0,N/A,N/A,0.4,0.05015,6268,0.361,0.165,2.626,2.594,0.296,3.074,0.029,0.036
dinerocoin,4 Feb 2018,6 Mar 2018,30.0,262.0,7,other,6,3000000.0,7500000.0,0.4,0.85,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
e-pocket,22 Jan 2018,19 Feb 2018,28.0,277.0,9,other,7,N/A,N/A,0.18,0.2,47,0,825,3.5,211.0,N/A,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
erpcoin,20 Feb 2018,22 Mar 2018,30.0,246.0,12,other,7,N/A,N/A,N/A,0.8,169,0,2381,N/A,N/A,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gaus,18 Oct 2018,19 Nov 2018,32.0,4.0,5,other,13,N/A,17000000.0,N/A,0.01,N/A,0,200,1.0,69.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
geofunders,25 Jun 2017,25 Jul 2017,30.0,486.0,1,other,7,N/A,N/A,0.02,0.2036,N/A,0,118,N/A,N/A,N/A,N/A,0.52,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
humbyl,21 May 2018,31 Aug 2018,102.0,84.0,7,other,10,N/A,N/A,N/A,0.211,N/A,0,1016,1.0,102.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
internxt,7 Sep 2017,28 Sep 2017,21.0,421.0,5,saas,5,220800.0,22080000.0,0.01,1.0091,9305,0,28,N/A,N/A,N/A,N/A,0.52,2.1315,294867,0.156,0.18,2.852,2.836,0.104,2.286,0.022,0.022
iregmed,1 Jul 2018,15 Aug 2018,45.0,100.0,5,other,7,N/A,15000000.0,N/A,0.19,N/A,0,319,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
matrexa,17 Sep 2017,2 Oct 2017,15.0,417.0,7,other,6,N/A,N/A,N/A,1.5,6,0,344,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
meetip,17 Nov 2017,15 Dec 2017,28.0,343.0,5,other,5,3226597.0,32265970.0,0.1,1.13,660,0,991,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mine,27 May 2018,31 May 2018,4.0,176.0,7,blockchain,5,N/A,250000000.0,N/A,0.001,11173,0,8762,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mingo,18 Apr 2018,31 May 2018,43.0,176.0,5,other,10,520233.0,5780367.0,0.09,0.071,7274,0,2060,1.0,47.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
minthealth,20 Apr 2018,10 Sep 2018,143.0,74.0,1,other,11,15073.0,N/A,0.0,1.0,N/A,0,1129,2.0,192.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mtk,1 Apr 2018,29 Apr 2018,28.0,208.0,8,other,4,15000000.0,N/A,N/A,7.5,N/A,0,0,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
quantum,15 Apr 2017,15 May 2017,30.0,557.0,5,other,3,4122700.0,N/A,N/A,0.05,N/A,0,5126,1.0,46.0,N/A,N/A,0.66,5.73238,136233,0.186,0.057,0.911,0.887,0.126,0.874,0.003,0.001
saavcoin,22 Oct 2017,23 Feb 2018,124.0,273.0,1,other,8,N/A,7500000.0,N/A,0.01,13,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
synco,30 Jul 2018,19 Aug 2018,20.0,96.0,7,other,25,30000000.0,30000000.0,1.0,0.0125,N/A,0,131,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
thought,1 Mar 2018,30 Apr 2018,60.0,207.0,7,other,18,22300000.0,49555556.0,0.45,0.1364,638,0,485,N/A,N/A,N/A,N/A,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
twixacoin,29 Mar 2018,20 Apr 2018,22.0,217.0,5,other,7,N/A,N/A,N/A,0.5,132,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vacuum,24 Oct 2017,24 Nov 2017,31.0,364.0,2,other,5,N/A,N/A,N/A,0.4704,31,0,46,N/A,N/A,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
valena-svcoin,15 Jun 2018,15 Jul 2018,30.0,131.0,2,other,21,N/A,N/A,N/A,2.5,389,0,N/A,1.5,135.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ventana,14 Aug 2017,11 Sep 2017,28.0,438.0,9,other,7,N/A,20000000.0,N/A,0.35,N/A,0,1547,N/A,N/A,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wiseplat,25 Nov 2017,31 Dec 2017,36.0,327.0,5,other,7,N/A,N/A,N/A,51.65,219,0,202,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xronos,21 Nov 2017,21 Dec 2017,30.0,337.0,5,other,9,50000.0,N/A,N/A,3.5,98,0,43,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yobit,1 Aug 2018,18 Oct 2018,78.0,36.0,1,other,5,9736144.0,9736144.0,1.0,7.0,5262,0,3721,2.4,188.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aida,28 Feb 2018,25 May 2018,86.0,182.0,5,other,12,2304106.0,15360707.0,0.15,0.25,N/A,0,N/A,1.6,160.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alttradex,25 Oct 2017,5 Dec 2017,41.0,353.0,5,other,4,N/A,25000000.0,N/A,0.25,N/A,0,N/A,N/A,N/A,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bounty0x,1 Dec 2017,15 Dec 2017,14.0,343.0,12,other,3,1602927.0,1602927.0,1.0,0.04,680,0,9779,5.6,368.0,N/A,N/A,N/A,0.89887,1059090,0.373,0.13,2.068,2.054,0.543,3.268,0.001,0.001
careerxon,4 Nov 2017,5 Nov 2017,1.0,383.0,6,other,2,N/A,2643640.0,N/A,0.2279,N/A,0,258,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
carry,26 Aug 2018,9 Sep 2018,14.0,75.0,8,other,13,12879947.0,13557839.0,0.95,0.003,31667,0,13171,1.9,170.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cartel,1 Mar 2018,10 May 2018,70.0,197.0,7,fintech,13,12811.0,N/A,0.0,0.0841,N/A,0,N/A,N/A,N/A,Low,Medium,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dato,31 Jan 2018,6 Feb 2018,6.0,290.0,8,other,6,N/A,N/A,N/A,1.2419,N/A,0,8577,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
deckswap,24 Oct 2017,24 Nov 2017,31.0,364.0,12,other,2,N/A,1155000.0,N/A,0.0165,N/A,0,144,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etheraffle,29 Mar 2018,30 May 2018,62.0,177.0,4,other,3,N/A,N/A,N/A,0.0055,227,0,168,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
g-coin,30 May 2018,23 Jun 2018,24.0,153.0,12,other,7,N/A,70000000.0,N/A,0.02,794,0,67,4.0,279.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ginex,7 Jun 2018,8 Oct 2018,123.0,46.0,7,other,6,N/A,N/A,N/A,0.225,61,0,3,1.0,49.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
holdme,15 Nov 2017,15 Dec 2017,30.0,343.0,1,other,8,1022753.0,N/A,N/A,0.23,1642,0,1689,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hplus,14 Jan 2018,31 May 2018,137.0,176.0,1,other,1,N/A,8000000.0,N/A,0.4,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
jet8,28 Feb 2018,14 Mar 2018,14.0,254.0,7,saas,33,32700000.0,35934066.0,0.91,0.1,16363,0,2006,1.0,106.0,N/A,N/A,0.8,-0.69089,871036,-0.476,-0.029,-0.454,-0.485,0.237,2.403,-0.008,-0.008
kissescoin,14 Feb 2018,14 Apr 2018,59.0,223.0,5,other,7,N/A,N/A,N/A,2.7,N/A,0,56,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ledgit,7 Jul 2018,7 Aug 2018,31.0,108.0,7,other,9,N/A,31000000.0,N/A,0.09,887,0,245,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lendroid,11 Feb 2018,22 Feb 2018,11.0,274.0,7,fintech,8,4045650.0,44951667.0,0.09,0.017,5420,0,9476,1.0,129.0,Medium,N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mjcoin,1 Feb 2018,22 Apr 2018,80.0,215.0,1,other,5,N/A,5000000.0,N/A,0.02,191,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moviechain,26 Mar 2018,6 Apr 2018,11.0,231.0,3,other,9,N/A,N/A,N/A,0.01,1018,0,N/A,1.0,250.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mrchain,3 Apr 2018,10 Jun 2018,68.0,166.0,7,other,4,N/A,N/A,N/A,0.055,169,0,977,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mtcash,16 Apr 2018,30 Apr 2018,14.0,207.0,3,other,6,N/A,N/A,N/A,0.102,56,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
opakeco,21 Sep 2017,28 Sep 2017,7.0,421.0,5,other,5,N/A,N/A,N/A,0.0116,N/A,0,285,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
payera,20 Jun 2018,30 Jul 2018,40.0,116.0,7,other,12,4331100.0,61872857.0,0.07,0.05,N/A,0,18615,2.0,111.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rakugo,19 Aug 2017,19 Sep 2017,31.0,430.0,4,other,14,N/A,N/A,N/A,0.2358,N/A,0,4,N/A,N/A,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
spice,1 Dec 2017,31 Dec 2017,30.0,327.0,4,fintech,4,N/A,100000000.0,N/A,1.0,1396,0,822,1.4,99.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
techbench,1 Dec 2017,30 Dec 2017,29.0,328.0,2,other,5,N/A,N/A,N/A,0.737,206,0,304,N/A,N/A,N/A,N/A,0.48,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
toplancer,14 Jan 2018,31 Mar 2018,76.0,237.0,12,other,3,N/A,N/A,N/A,0.1115,615,0,228,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vicecoin,30 May 2018,23 Jun 2018,24.0,153.0,3,other,2,5000000.0,N/A,N/A,0.1,108,0,819,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vrbtc,14 Nov 2017,17 Nov 2017,3.0,371.0,4,other,21,N/A,22000000.0,N/A,0.025,N/A,0,88,N/A,N/A,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
whalefund,27 Nov 2017,17 Dec 2017,20.0,341.0,7,other,8,24000.0,N/A,N/A,7.2334,N/A,0,220,1.2,82.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wishcoin,20 Feb 2018,20 Mar 2018,28.0,248.0,4,other,15,N/A,20000000.0,N/A,0.1,N/A,0,N/A,N/A,N/A,Low,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wyrify,6 Oct 2017,14 Oct 2017,8.0,405.0,5,other,16,N/A,N/A,N/A,1.0,N/A,0,6758,N/A,N/A,N/A,N/A,0.54,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zempa,31 Oct 2017,30 Nov 2017,30.0,358.0,2,other,5,N/A,4750000.0,N/A,0.05,N/A,0,181,N/A,N/A,N/A,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zupply,10 Mar 2018,21 Apr 2018,42.0,216.0,5,transportation,5,N/A,17000000.0,N/A,0.0302,325,0,872,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
amorito,1 Mar 2018,22 Mar 2018,21.0,246.0,5,other,5,1399424.0,69971200.0,0.02,0.0577,28,0,2075,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
