#,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24h),% 1h,% 24h,% 7d
1269,Magnum,MGM,"$4,379",$0.001048,"4,176,841",Low Vol,-6.52%,-19.72%,7.17%
1270,Vault Coin,VLTC,"$4,247",$0.000140,"30,385,540",Low Vol,-0.29%,5.75%,3.41%
1271,LevoPlus,LVPS,"$2,869",$0.001398,"2,052,712",Low Vol,-0.28%,-18.66%,-12.83%
1272,Digital Credits,DGCS,"$2,036",$0.000349,"5,826,388",Low Vol,-0.29%,5.75%,24.51%
1273,FuturXe,FXE,"$1,629",$0.006919,"235,421",Low Vol,0.72%,-36.84%,-48.74%
1274,PizzaCoin,PIZZA,"$1,445",$0.001048,"1,377,917",Low Vol,-0.28%,2.97%,-16.28%
1275,Digital Money...,DMB,"$1,001",$0.002376,"421,300",Low Vol,35.60%,24.46%,-33.99%
1276,CCMiner,CCM100,$785,$0.000234,"3,360,417",Low Vol,0.36%,6.06%,?
1277,Ebittree Coin,EBT,$619,$0.000489,"1,264,511",Low Vol,-0.27%,-23.07%,-21.93%
1278,Huobi Token,HT,?,$1.65,?,"$107,298,000",-0.71%,3.41%,-5.55%
1279,Wanchain,WAN,?,$3.64,?,"$20,888,600",-0.56%,19.38%,9.23%
1280,ATMCoin,ATMC,?,$8.00,?,"$20,789,600",0.00%,1.20%,4.54%
1281,Dragon Coins,DRG,?,$0.855855,?,"$6,362,670",0.66%,17.78%,-25.86%
1282,TopChain,TOPC,?,$0.019086,?,"$6,070,640",-0.36%,7.66%,3.12%
1283,WaykiChain,WIC,?,$0.528728,?,"$5,024,020",-0.41%,14.09%,14.92%
1284,OceanChain,OC,?,$0.002989,?,"$4,829,150",-1.19%,21.33%,-23.19%
1285,EDUCare,EKT,?,$0.054808,?,"$4,631,930",-0.26%,-0.41%,-28.69%
1286,NANJCOIN,NANJ,?,$0.001887,?,"$4,123,750",-3.84%,-32.28%,12.13%
1287,WINCOIN,WC,?,$0.769130,?,"$3,450,040",-0.73%,-2.24%,3.97%
1288,Acute Angle C...,AAC,?,$0.084866,?,"$2,181,260",1.95%,0.33%,14.55%
1289,ChatCoin,CHAT,?,$0.070250,?,"$2,131,690",-0.62%,4.28%,-16.06%
1290,Fargocoin,FRGC,?,$8.51,?,"$1,812,540",-0.02%,-0.38%,-5.08%
1291,Electronic PK...,EPC,?,$0.037540,?,"$1,685,450",-0.46%,0.63%,-0.63%
1292,AWARE,AWR,?,$0.012715,?,"$1,617,370",-0.07%,12.50%,-1.37%
1293,AMLT Token,AMLT,?,$0.053199,?,"$1,461,210",-0.48%,4.35%,-16.02%
1294,WETH,WETH,?,$398.15,?,"$1,245,690",1.22%,8.55%,0.41%
1295,Molecular Future,MOF,?,$0.186077,?,"$1,158,310",-1.34%,7.16%,2.22%
1296,Noah Coin,NOAH,?,$0.008648,?,"$1,104,030",0.56%,6.63%,-16.76%
1297,W3Coin,W3C,?,$0.000266,?,"$1,030,770",-2.03%,3.47%,-6.26%
1298,Octoin Coin,OCC,?,$2.84,?,"$1,028,530",-2.34%,-0.86%,-35.23%
1299,StarChain,STC,?,$0.019977,?,"$921,826",-0.17%,9.25%,-6.23%
1300,Mixin,XIN,?,$235.36,?,"$892,447",-1.51%,-12.86%,-33.59%
1301,Show,SHOW,?,$0.001955,?,"$881,335",-0.18%,6.43%,-3.29%
1302,OFCOIN,OF,?,$0.000978,?,"$751,314",-0.36%,5.14%,-16.61%
1303,Lightning Bit...,LBTC,?,$86.81,?,"$603,104",-3.72%,1.69%,62.59%
1304,Kcash,KCASH,?,$0.068621,?,"$564,207",-1.10%,6.58%,-7.03%
1305,TurboCoin,TURBO,?,$0.000280,?,"$558,556",-15.40%,61.34%,298.80%
1306,Tezos (Pre-La...,XTZ,?,$2.63,?,"$554,065",-0.15%,5.58%,-5.52%
1307,RealChain,RCT,?,$0.026073,?,"$518,046",-0.46%,7.33%,-8.72%
1308,Neurotoken,NTK,?,$0.397418,?,"$507,849",0.74%,13.49%,49.66%
1309,FairGame,FAIR,?,$0.013626,?,"$498,078",-1.26%,1.22%,-15.70%
1310,BitRent,RNTB,?,$0.051158,?,"$488,836",-3.16%,16.28%,52.13%
1311,SelfSell,SSC,?,$0.038839,?,"$475,316",-0.79%,6.82%,5.91%
1312,Aidos Kuneen,ADK,?,$12.23,?,"$443,849",7.37%,31.36%,-21.19%
1313,iQuant,IQT,?,$0.076380,?,"$419,602",-0.26%,20.81%,10.00%
1314,Content and A...,CAN,?,$0.013655,?,"$411,006",-3.12%,-1.09%,-11.19%
1315,StockChain,SCC,?,$0.037873,?,"$392,745",-0.30%,11.73%,30.10%
1316,ugChain,UGC,?,$0.027967,?,"$372,303",-0.42%,-4.23%,-16.66%
1317,Maggie,MAG,?,$0.010796,?,"$351,183",0.07%,11.17%,4.89%
1318,LightChain,LIGHT,?,$0.000846,?,"$350,014",-0.95%,0.91%,-17.79%
1319,UG Token,UGT,?,$0.368539,?,"$343,892",-0.82%,4.79%,-3.45%
1320,Tokenomy,TEN,?,$0.243673,?,"$323,861",0.23%,3.45%,-4.09%
1321,ValueChain,VLC,?,$0.035690,?,"$320,539",-0.82%,4.80%,20.07%
1322,United Bitcoin,UBTC,?,$10.76,?,"$283,646",1.88%,5.55%,-10.37%
1323,Rentberry,BERRY,?,$0.055170,?,"$261,559",-1.93%,?,?
1324,Bitcoin Private,BTCP,?,$18.69,?,"$260,540",1.01%,-2.80%,-22.50%
1325,Antimatter,ANTX,?,$0.000489,?,"$239,471",-7.81%,-33.04%,406.92%
1326,BnkToTheFuture,BFT,?,$0.086276,?,"$231,762",-3.10%,28.75%,35.72%
1327,Qube,QUBE,?,$0.032840,?,"$198,336",-0.59%,5.06%,-6.11%
1328,Super Bitcoin,SBTC,?,$7.35,?,"$189,504",4.76%,-9.61%,-5.62%
1329,Titanium BAR,TBAR,?,$0.319093,?,"$184,090",-7.18%,20.87%,21.49%
1330,BitcoinX,BCX,?,$0.005495,?,"$177,606",2.48%,9.51%,22.08%
1331,Gems,GEM,?,$0.010725,?,"$173,762",19.61%,-15.16%,-1.53%
1332,TokenPay,TPAY,?,$1.96,?,"$167,327",-3.72%,6.11%,?
1333,Filecoin [Fut...,FIL,?,$7.91,?,"$163,976",0.16%,12.32%,-4.62%
1334,SafeCoin,SFE,?,$0.000140,?,"$138,284",-0.29%,111.50%,99.21%
1335,Litecoin Cash,LCC,?,$0.177044,?,"$131,829",-1.55%,-2.66%,1.22%
1336,Friendz,FDZ,?,$0.014845,?,"$109,634",-0.10%,-9.15%,?
1337,MOAC,MOAC,?,$8.92,?,"$106,075",-0.01%,-0.65%,-18.40%
1338,Etherecash,ECH,?,$0.301660,?,"$101,160",0.23%,14.77%,-16.45%
1339,StrikeBitClub,SBC,?,$0.005381,?,"$98,842",-0.29%,1.36%,-36.45%
1340,MSD,MSD,?,$0.027551,?,"$91,491",-0.19%,36.05%,60.04%
1341,Bitbase,BTBc,?,$0.001538,?,"$90,720",3.63%,111.50%,165.28%
1342,BitStation,BSTN,?,$0.002533,?,"$90,659",3.46%,-61.61%,-53.96%
1343,Infinity Econ...,XIN,?,$0.011913,?,"$89,074",-1.65%,6.38%,-7.85%
1344,Animation Vis...,AVH,?,$0.006404,?,"$88,939",-1.06%,-4.17%,9.09%
1345,Switcheo,SWH,?,$0.009638,?,"$86,117",-5.58%,-12.87%,?
1346,Read,READ,?,$0.016449,?,"$79,114",0.18%,2.97%,-8.10%
1347,PACcoin,$PAC,?,$0.004372,?,"$78,560",-0.90%,0.72%,-12.15%
1348,MergeCoin,MGC,?,$0.183389,?,"$77,893",-0.28%,4.99%,-0.98%
1349,Sphre AIR,XID,?,$0.127784,?,"$77,849",-0.27%,3.41%,-12.44%
1350,Candy,CANDY,?,$0.000233,?,"$73,220",-0.84%,-0.57%,-2.66%
1351,IPChain,IPC,?,$0.511048,?,"$70,397",-0.24%,-1.77%,-5.59%
1352,Bee Token,BEE,?,$0.055832,?,"$63,740",4.05%,6.23%,-21.85%
1353,BigONE Token,BIG,?,$1.12,?,"$61,542",0.48%,6.99%,-16.51%
1354,PressOne,PRS,?,$0.159142,?,"$58,771",-0.29%,5.64%,-4.82%
1355,Bastonet,BSN,?,$0.001328,?,"$56,852",-0.29%,33.46%,128.47%
1356,COMSA [ETH],CMS,?,$0.562184,?,"$49,263",2.30%,3.70%,-2.23%
1357,InvestDigital,IDT,?,$0.033663,?,"$44,715",-2.06%,9.04%,-5.52%
1358,SegWit2x,B2X,?,$0.824618,?,"$42,734",-4.38%,-15.32%,-21.83%
1359,COMSA [XEM],CMS,?,$0.561115,?,"$41,926",0.00%,1.21%,-2.46%
1360,Jingtum Tech,SWTC,?,$0.006067,?,"$33,920",-5.52%,-3.89%,-11.87%
1361,NaPoleonX,NPX,?,$0.223514,?,"$28,726",-0.82%,24.25%,6.41%
1362,EA Coin,EAG,?,$0.015880,?,"$27,975",-0.34%,13.72%,-29.93%
1363,Consensus,SEN,?,$0.009730,?,"$26,337",-0.82%,-1.00%,?
1364,EtherDelta Token,EDT,?,$0.005819,?,"$26,276",-0.84%,7.86%,-53.18%
1365,MktCoin,MLM,?,$0.029792,?,"$24,615",-1.02%,4.18%,-32.12%
1366,UnlimitedIP,UIP,?,$0.019850,?,"$21,229",-0.27%,2.05%,-12.45%
1367,HireMatch,HIRE,?,$0.026884,?,"$18,150",-0.90%,1.76%,-3.03%
1368,Fluz Fluz,FLUZ,?,$0.075253,?,"$17,184",-1.64%,-24.88%,33.64%
1369,EmberCoin,EMB,?,$0.000001,?,"$16,683",12.25%,13.17%,?
1370,Gladius Token,GLA,?,$0.325502,?,"$16,139",-0.64%,3.44%,-22.12%
1371,Vice Industry...,VIT,?,$0.020936,?,"$16,089",-5.50%,-3.65%,?
1372,HalalChain,HLC,?,$0.071659,?,"$16,085",-0.13%,-3.97%,-20.75%
1373,TechShares,THS,?,$0.481759,?,"$14,222",-0.68%,4.99%,-6.97%
1374,BitSoar,BSR,?,$0.111683,?,"$12,695",-1.04%,8.53%,-11.69%
1375,Swisscoin,SIC,?,$0.000489,?,"$10,842",-0.29%,6.57%,-9.50%
1376,HOQU,HQX,?,$0.038913,?,"$10,701",-7.00%,-0.07%,-10.03%
1377,CFun,CFUN,?,$0.005095,?,"$10,648",-2.35%,-3.81%,-1.24%
1378,ZenGold,ZENGOLD,?,$0.010800,?,"$9,848",-34.41%,-29.50%,-42.65%
1379,Tattoocoin (L...,TLE,?,$15.73,?,"$8,287",-11.62%,3.55%,-49.57%
1380,GameChain System,GCS,?,$0.006028,?,"$8,162",-0.94%,-14.00%,-8.07%
1381,ENTCash,ENT,?,$0.013449,?,"$7,692",0.00%,-0.09%,-32.48%
1382,Lendroid Supp...,LST,?,$0.006694,?,"$7,640",-0.82%,-2.08%,-29.89%
1383,DATx,DATX,?,$0.015058,?,"$7,496",-0.76%,4.55%,-6.07%
1384,CryptopiaFeeS...,CEFS,?,$1272.39,?,"$7,321",-0.27%,11.81%,18.37%
1385,IDEX Membership,IDXM,?,$1388.81,?,"$7,191",-10.98%,-1.26%,-9.59%
1386,Signal Token,SIG,?,$0.016261,?,"$6,157",-0.72%,4.99%,0.56%
1387,WA Space,WA,?,$0.008806,?,"$5,991",-0.28%,58.63%,27.41%
1388,Golos Gold,GBG,?,$0.043324,?,"$5,986",-0.68%,9.24%,2.90%
1389,Vulcano,VULC,?,$0.000761,?,"$5,331",-3.44%,-11.97%,-44.23%
1390,BlockCDN,BCDN,?,$0.011528,?,"$5,112",-0.10%,-1.07%,-22.81%
1391,TerraNova,TER,?,$8.70,?,"$4,742",-0.66%,-7.86%,-22.90%
1392,Titanium Bloc...,BAR,?,$0.007482,?,"$4,228",-2.15%,10.99%,-7.25%
1393,StarterCoin,STAC,?,$0.013175,?,"$3,871",-0.60%,3.17%,-20.28%
1394,Peculium,PCL,?,$0.002222,?,"$3,777",-1.43%,2.27%,-1.27%
1395,Levocoin,LEVO,?,$0.001118,?,"$3,569",-0.29%,-20.25%,6.25%
1396,ZSEcoin,ZSE,?,$0.013424,?,"$3,389",-0.28%,16.07%,-10.50%
1397,Bitcoin God,GOD,?,$17.33,?,"$3,181",-0.05%,9.79%,5.70%
1398,Indicoin,INDI,?,$0.010483,?,"$2,666",-0.28%,12.22%,24.51%
1399,NamoCoin,NAMO,?,$0.000210,?,"$2,660",-0.29%,9.81%,-18.50%
1400,Alphabit,ABC,?,$38.41,?,"$2,633",6.73%,7.99%,11.19%
1401,HODL Bucks,HDLB,?,$0.044240,?,"$2,376",-2.28%,4.04%,-88.44%
1402,NumusCash,NUMUS,?,$0.000210,?,"$2,080",-19.46%,5.75%,-48.11%
1403,First Bitcoin...,BITCF,?,$0.171927,?,"$2,041",2.56%,5.36%,-1.96%
1404,AvatarCoin,AV,?,$0.215538,?,"$1,842",-3.17%,-5.28%,2.13%
1405,Runners,RUNNERS,?,$0.000210,?,"$1,684",-0.28%,1.07%,-0.39%
1406,Nitro,NOX,?,$0.103803,?,"$1,557",-0.81%,-22.77%,33.67%
1407,Macro,MCR,?,$0.302240,?,"$1,474",-0.66%,-24.66%,-28.24%
1408,VPNCoin,VASH,?,$0.003215,?,"$1,468",-0.29%,-2.71%,-6.90%
1409,STEX,STEX,?,$0.696337,?,"$1,456",-0.74%,-37.99%,17.04%
1410,ClubCoin,CLUB,?,$1.14,?,"$1,425",-0.29%,13.24%,116.07%
1411,Numus,NMS,?,$0.852037,?,"$1,414",-0.35%,0.49%,-13.46%
1412,DynamicCoin,DMC,?,$0.001040,?,"$1,304",0.39%,2.92%,-22.12%
1413,Hyper Pay,HPY,?,$0.023588,?,"$1,217",0.02%,4.11%,-8.39%
1414,ACChain,ACC,?,$0.482188,?,"$1,197",-0.29%,8.40%,4.88%
1415,President Trump,PRES,?,$0.009865,?,"$1,178",-0.28%,-1.98%,-13.42%
1416,DavorCoin,DAV,?,$0.008387,?,"$1,137",-0.28%,-19.21%,-41.67%
1417,Safe Trade Coin,XSTC,?,$0.000559,?,"$1,129",-17.88%,15.93%,99.21%
1418,BTCMoon,BTCM,?,$0.004943,?,"$1,106",-1.03%,-13.79%,-31.60%
1419,Internet of T...,XOT,?,$891.77,?,"$1,071",-0.29%,5.75%,-0.91%
1420,TeslaCoilCoin,TESLA,?,$0.921838,?,$988,-0.29%,5.68%,-0.96%
1421,Animecoin,ANI,?,$0.003005,?,$895,-0.29%,5.88%,8.92%
1422,President Joh...,GARY,?,$0.111194,?,$867,-0.28%,12.09%,-4.39%
1423,Bubble,BUB,?,$0.028445,?,$817,-0.28%,25.83%,195.81%
1424,Halloween Coin,HALLO,?,$0.000282,?,$797,-0.42%,-8.04%,28.74%
1425,FlappyCoin,FLAP,?,$0.000003,?,$780,0.11%,-58.37%,-86.98%
1426,BT2 [CST],BT2,?,$41.23,?,$693,-0.28%,11.41%,-16.76%
1427,Quotient,XQN,?,$0.002167,?,$679,-0.28%,-20.04%,-22.81%
1428,Storjcoin X,SJCX,?,$0.673338,?,$675,0.00%,-13.08%,-14.30%
1429,OX Fina,OX,?,$0.000337,?,$673,-0.24%,6.70%,-6.65%
1430,PayPeer,PAYP,?,$0.000070,?,$665,-0.28%,?,-0.39%
1431,SISA,SISA,?,$0.004550,?,$633,-1.24%,-17.16%,-34.42%
1432,Birds,BIRDS,?,$0.000210,?,$555,-25.22%,5.75%,-0.39%
1433,MarxCoin,MARX,?,$0.001122,?,$547,-0.29%,1.24%,-9.27%
1434,Harvest Maste...,HC,?,$0.132999,?,$521,-0.29%,4.42%,-38.31%
1435,United Trader...,UTT,?,$0.290167,?,$517,-11.15%,5.50%,-12.00%
1436,Royalties,XRY,?,$0.000078,?,$515,-0.54%,7.14%,-21.63%
1437,SHACoin,SHA,?,$0.000629,?,Low Vol,-0.29%,6.74%,-6.52%
1438,Aseancoin,ASN,?,$0.003704,?,Low Vol,-0.29%,-2.29%,-15.67%
1439,T-coin,TCOIN,?,$0.000140,?,Low Vol,-0.28%,5.75%,99.21%
1440,Cloud,CLD,?,$0.045892,?,Low Vol,-20.27%,10.60%,1.24%
1441,WeAreSatoshi,WSX,?,$0.002656,?,Low Vol,-0.27%,3.85%,-9.09%
1442,NEO GOLD,NEOG,?,$0.002016,?,Low Vol,-0.75%,-22.57%,-6.36%
1443,Smoke,SMOKE,?,$0.067549,?,Low Vol,-0.26%,4.69%,21.37%
1444,High Gain,HIGH,?,$0.000280,?,Low Vol,-0.28%,5.75%,32.81%
1445,Superior Coin,SUP,?,$0.001469,?,Low Vol,-1.20%,7.82%,-23.42%
1446,SJWCoin,SJW,?,$0.000349,?,Low Vol,-0.29%,-11.88%,-20.39%
1447,Wi Coin,WIC,?,$0.000947,?,Low Vol,-0.37%,-2.85%,-1.16%
1448,GOLD Reward T...,GRX,?,$0.010391,?,Low Vol,-0.32%,-27.22%,-40.55%
1449,Aces,ACES,?,$0.000281,?,Low Vol,-13.68%,-11.85%,-36.35%
1450,GoldMaxCoin,GMX,?,$0.000769,?,Low Vol,-0.28%,63.97%,56.53%
1451,Francs,FRN,?,$0.019344,?,Low Vol,0.30%,-1.69%,0.12%
1452,Ethereum Lite,ELITE,?,$0.300593,?,Low Vol,-0.28%,-2.16%,-3.30%
1453,Magnetcoin,MAGN,?,$0.167454,?,Low Vol,-0.29%,17.86%,9.53%
1454,Cubits,QBT,?,$0.002586,?,Low Vol,-0.28%,-2.18%,?
1455,Minex,MINEX,?,$0.010643,?,Low Vol,-0.28%,5.20%,0.32%
1456,EDRCoin,EDRC,?,$0.086350,?,Low Vol,-0.47%,12.83%,18.54%
1457,BlazerCoin,BLAZR,?,$0.002607,?,Low Vol,-0.28%,2.36%,-45.19%
1458,Pirate Blocks,SKULL,?,$0.002097,?,Low Vol,-0.29%,-0.86%,-8.29%
1459,Sparks,SPK,?,$0.031314,?,Low Vol,-7.41%,7.39%,15.30%
1460,Qora,QORA,?,$0.281723,?,Low Vol,-0.28%,10.34%,44.43%
1461,RabbitCoin,RBBT,?,$0.000013,?,Low Vol,6.71%,-65.21%,-72.90%
1462,RoyalCoin,ROYAL,?,$0.004962,?,Low Vol,-0.29%,4.76%,24.07%
1463,TopCoin,TOP,?,$0.001118,?,Low Vol,-0.28%,12.80%,-22.05%
1464,Slothcoin,SLOTH,?,$0.000004,?,Low Vol,-0.21%,-9.36%,-26.83%
1465,XTD Coin,XTD,?,$0.000140,?,Low Vol,-0.28%,111.50%,98.94%
1466,BITFID,FID,?,$0.027606,?,Low Vol,-0.29%,5.75%,-0.39%
1467,Happy Creator...,HCC,?,$0.000070,?,Low Vol,-0.28%,5.75%,-0.39%
1468,International...,XID,?,$0.003005,?,Low Vol,47.86%,33.74%,38.16%
1469,First Bitcoin,BIT,?,$0.026558,?,Low Vol,-0.28%,6.00%,12.32%
1470,EncryptoTel [...,ETT,?,$0.048084,?,Low Vol,0.22%,11.13%,16.37%
1471,Cyder,CYDER,?,$0.002516,?,Low Vol,-0.28%,26.90%,-14.42%
1472,Huncoin,HNC,?,$0.000839,?,Low Vol,-0.28%,-0.69%,-20.31%
1473,CORION,COR,?,$0.398368,?,Low Vol,-0.28%,15.46%,0.27%
1474,GrandCoin,GDC,?,$0.000210,?,Low Vol,-0.29%,-20.69%,-13.97%
1475,BlitzPredict,XBP,?,$0.004112,?,Low Vol,-0.82%,33.03%,1.41%
1476,Akuya Coin,AKY,?,$0.002586,?,Low Vol,-0.29%,-18.07%,-26.42%
1477,Zilbercoin,ZBC,?,$0.009009,?,Low Vol,-0.47%,-6.36%,-17.83%
1478,Escroco,ESC,?,$0.127408,?,Low Vol,-0.23%,-3.15%,-0.22%
1479,Topaz Coin,TOPAZ,?,$0.213162,?,Low Vol,-0.29%,-35.48%,-22.33%
1480,Tellurion,TELL,?,$0.000350,?,Low Vol,-0.26%,-1.07%,21.57%
1481,BatCoin,BAT,?,$0.000070,?,Low Vol,-0.29%,5.75%,-0.39%
1482,Regacoin,REGA,?,$0.001048,?,Low Vol,-0.28%,13.30%,-0.39%
1483,Donationcoin,DON,?,$0.000839,?,Low Vol,-0.29%,-2.38%,-6.73%
1484,BitSerial,BTE,?,$0.005254,?,Low Vol,-0.48%,5.99%,-2.45%
1485,Hyper,HYPER,?,$0.018451,?,Low Vol,?,?,-45.44%
1486,RubleBit,RUBIT,?,$0.003774,?,Low Vol,-0.29%,5.75%,-5.93%
1487,CoffeeCoin,CFC,?,$0.001328,?,Low Vol,-0.28%,0.46%,-9.88%
1488,Dashs,DASHS,?,$0.035434,?,Low Vol,-0.29%,13.35%,-19.76%
1489,LePen,LEPEN,?,$0.000070,?,Low Vol,-0.28%,5.75%,-0.38%
1490,CryptCoin,CRYPT,?,$0.082259,?,Low Vol,-0.28%,30.06%,-0.99%
1491,AlpaCoin,APC,?,$0.003005,?,Low Vol,-0.29%,5.75%,-4.82%
1492,DeltaCredits,DCRE,?,$0.157810,?,Low Vol,-0.28%,?,-2.17%
1493,netBit,NBIT,?,$0.011780,?,Low Vol,-0.30%,60.58%,12.75%
1494,ANRYZE,RYZ,?,$0.005102,?,Low Vol,-0.28%,4.32%,-24.77%
1495,KlondikeCoin,KDC,?,$0.010763,?,Low Vol,-0.28%,?,?
1496,MobileCash,MBL,?,$0.000489,?,Low Vol,-0.29%,5.75%,38.28%
1497,Sakuracoin,SKR,?,$0.001677,?,Low Vol,-0.27%,5.75%,-1.78%
1498,Pabyosi Coin ...,PCS,?,$0.097845,?,Low Vol,-0.29%,5.75%,40.62%
1499,UR,UR,?,$0.000839,?,Low Vol,-0.29%,5.75%,-20.92%
1500,Axiom,AXIOM,?,$0.009924,?,Low Vol,-0.29%,5.01%,-1.09%
1501,UniversalRoya...,UNRC,?,$0.000392,?,Low Vol,-0.02%,9.31%,14.79%
1502,Sand Coin,SND,?,$0.688809,?,Low Vol,-8.95%,53.79%,12.81%
1503,Protean,PRN,?,$0.000052,?,Low Vol,0.16%,36.08%,168.68%
1504,Cashme,CME,?,$0.000210,?,Low Vol,-0.28%,-20.69%,-27.03%
1505,Fonziecoin,FONZ,?,$0.000839,?,Low Vol,-0.28%,5.75%,-12.81%
1506,Cheapcoin,CHEAP,?,$0.000419,?,Low Vol,-0.28%,5.75%,?
1507,Omicron,OMC,?,$0.152358,?,Low Vol,-0.29%,5.83%,-16.52%
1508,Dutch Coin,DUTCH,?,$0.000699,?,Low Vol,-0.29%,-3.87%,10.67%
1509,PrismChain,PRM,?,$0.001188,?,Low Vol,-0.28%,12.36%,-5.92%
1510,Opescoin,OPES,?,$0.001817,?,Low Vol,-0.29%,9.98%,11.78%
1511,FutCoin,FUTC,?,$0.001398,?,Low Vol,-0.28%,5.75%,-0.39%
1512,EggCoin,EGG,?,$0.019639,?,Low Vol,-0.28%,5.75%,-15.26%
1513,ShellCoin,SHELL,?,$0.048014,?,Low Vol,-0.29%,-9.07%,36.86%
1514,SportsCoin,SPORT,?,$0.001328,?,Low Vol,-0.28%,-4.32%,-6.12%
1515,Primulon,PRIMU,?,$0.000210,?,Low Vol,-0.28%,-20.66%,-5.42%
1516,Rcoin,RCN,?,$0.000070,?,Low Vol,-0.28%,5.75%,-0.39%
1517,BestChain,BEST,?,$0.003240,?,Low Vol,-0.28%,18.86%,-3.43%
1518,Sharkcoin,SAK,?,$0.002892,?,Low Vol,-0.29%,45.23%,16.88%
1519,Digital Bulli...,DBG,?,$0.001468,?,Low Vol,-0.29%,5.75%,10.09%
1520,LinkedCoin,LKC,?,$0.000210,?,Low Vol,-0.28%,5.75%,-0.39%
1521,Wink,WINK,?,$0.000489,?,Low Vol,-0.28%,-4.06%,-40.94%
1522,SuperNET,UNITY,?,$73.38,?,Low Vol,0.41%,8.07%,-2.53%
1523,UGAIN,GAIN,?,$0.002972,?,Low Vol,-0.28%,28.06%,11.24%
1524,CyberCoin,CC,?,$0.000140,?,Low Vol,-0.28%,5.75%,?
1525,Operand,OP,?,$0.000909,?,Low Vol,-0.28%,5.75%,-18.22%
1526,Bitok,BITOK,?,$0.000070,?,Low Vol,-0.29%,5.75%,-0.39%
1527,Moneta,MONETA,?,$0.000419,?,Low Vol,-0.29%,26.90%,9.97%
1528,India Coin,INDIA,?,$0.000280,?,Low Vol,-0.27%,3.53%,-23.39%
1529,RichCoin,RICHX,?,$0.006010,?,Low Vol,-0.29%,?,-11.33%
1530,DarkLisk,DISK,?,$0.000909,?,Low Vol,-0.29%,5.75%,17.72%
1531,Cycling Coin,CYC,?,$0.000978,?,Low Vol,-0.29%,5.75%,-22.53%
1532,SnakeEyes,SNAKE,?,$0.004249,?,Low Vol,0.35%,6.09%,-12.83%
1533,GameLeagueCoin,GML,?,$0.010274,?,Low Vol,-0.29%,5.03%,8.46%
1534,TodayCoin,TODAY,?,$0.000559,?,Low Vol,-0.28%,5.75%,-0.39%
1535,Fazzcoin,FAZZ,?,$0.005521,?,Low Vol,-0.28%,5.75%,-7.30%
1536,BetaCoin,BET,?,$0.001677,?,Low Vol,-0.28%,10.35%,-0.96%
1537,PokeCoin,POKE,?,$0.000140,?,Low Vol,-0.28%,111.50%,77.09%
1538,KashhCoin,KASHH,?,$0.000070,?,Low Vol,-0.29%,?,-0.39%
1539,TrickyCoin,TRICK,?,$0.006639,?,Low Vol,-0.29%,5.75%,-16.26%
1540,Karmacoin,KARMA,?,$0.000070,?,Low Vol,-0.28%,5.75%,-0.39%
1541,Avoncoin,ACN,?,$0.000349,?,Low Vol,-0.28%,5.75%,-14.74%
1542,Granite,GRN,?,$0.007700,?,Low Vol,?,5.91%,-2.88%
1543,GAY Money,GAY,?,$0.013865,?,Low Vol,?,?,-18.89%
1544,RHFCoin,RHFC,?,$0.000446,?,Low Vol,?,?,?
1545,Compcoin,CMP,?,$12.29,?,Low Vol,?,?,75.92%
1546,SIGMAcoin,SIGMA,?,$0.014755,?,Low Vol,?,?,-8.20%
1547,LLToken,LLT,?,?,?,Low Vol,?,?,?
1548,Musiconomi,MCI,?,$0.028781,?,Low Vol,?,3.69%,-6.78%
1549,FAPcoin,FAP,?,$0.000891,?,Low Vol,?,3.76%,31.57%
1550,PlexCoin,PLX,?,$0.009482,?,Low Vol,?,4.52%,-4.77%
1551,Infinitecoin,IFC,?,$0.000099,?,?,?,?,?
1552,UNCoin,UNC,?,$0.000069,?,?,?,3.96%,?
1553,X2,X2,?,$0.000206,?,?,?,3.70%,30.54%
1554,Psilocybin,PSY,?,$0.032125,?,?,?,3.42%,22.42%
1555,TheCreed,TCR,?,$0.000274,?,?,?,3.83%,-21.11%
1556,FrankyWillCoin,FRWC,?,$0.002094,?,?,?,?,-4.85%
1557,Lazaruscoin,LAZ,?,$0.000755,?,?,?,3.89%,-12.28%
1558,LandCoin,LDCN,?,$0.002051,?,?,?,3.44%,-11.43%
1559,Farstcoin,FRCT,?,?,?,?,?,?,?
1560,TimesCoin,TMC,?,$0.650958,?,?,?,?,-3.36%
